;download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
787;23-09-2017-20h-26m-15s;€;PRG;92.0;18.2;FCO;Czech Airlines;14:00;1;1;19:45;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
788;23-09-2017-20h-48m-45s;€;MAN;93.0;6.2;CIA;Flybe / Ryanair;21:25;1;1;15:15;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
789;23-09-2017-20h-26m-15s;€;OPO, LIS;93.0;27.3;FCO;TAP AIR PORTUGAL  - Portugalia, White Airways opera el vuel;18:45;2;1;15:25;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
790;23-09-2017-20h-26m-15s;€;OPO, LIS;93.0;19.5;FCO;TAP AIR PORTUGAL  - Portugalia, White Airways opera el vuel;10:55;2;1;15:25;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
791;23-09-2017-20h-26m-15s;€;OPO, LIS;93.0;19.5;FCO;TAP AIR PORTUGAL  - Portugalia, White Airways opera el vuel;10:55;2;1;15:25;mar;AMS;5-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
792;23-09-2017-20h-48m-45s;€;SKG;93.0;6.8;CIA;Transavia / Ryanair;16:50;1;1;10:00;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
793;23-09-2017-20h-48m-45s;€;STN;94.0;7.2;CIA;easyJet / Ryanair;19:40;1;1;12:30;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
794;23-09-2017-20h-26m-15s;€;STN;94.0;6.3;CIA;easyJet / Ryanair;19:15;1;1;12:55;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
795;23-09-2017-20h-58m-53s;€;CPH;94.0;9.1;AMS;Norwegian;16:25;1;1;7:20;mar;FCO;12-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
796;23-09-2017-20h-48m-45s;€;STN;94.0;7.2;CIA;easyJet / Ryanair;16:45;1;1;9:35;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
797;23-09-2017-20h-31m-54s;€;CPH;94.0;10.8;AMS;Norwegian  - Norwegian Air International opera el vuel;18:00;1;1;7:10;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
798;23-09-2017-20h-28m-31s;€;CPH;94.0;9.1;AMS;Norwegian;16:25;1;1;7:20;mié;FCO;6-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
799;23-09-2017-20h-28m-31s;€;CPH;94.0;9.1;AMS;Norwegian;16:25;1;1;7:20;mar;FCO;5-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
800;23-09-2017-20h-48m-45s;€;STN;94.0;7.2;CIA;easyJet / Ryanair;16:45;1;1;9:35;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
801;23-09-2017-20h-48m-45s;€;STN;95.0;9.7;CIA;easyJet / Ryanair;19:15;1;1;9:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
802;23-09-2017-20h-48m-45s;€;ATH;95.0;16.8;FCO;Aegean Airlines;9:50;1;1;17:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
803;23-09-2017-20h-48m-45s;€;ATH;95.0;23.7;FCO;Aegean Airlines;16:40;1;1;17:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
804;23-09-2017-20h-48m-45s;€;DUB;95.0;24.2;FCO;Ryanair / Aer Lingus;10:30;1;1;10:20;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
805;23-09-2017-20h-48m-45s;€;;95.0;2.2;FCO;Alitalia;20:00;0;1;17:50;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
806;23-09-2017-20h-48m-45s;€;;95.0;2.2;FCO;Alitalia;14:00;0;1;11:50;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
807;23-09-2017-20h-48m-45s;€;STN;95.0;7.2;CIA;easyJet / Ryanair;16:45;1;1;9:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
808;23-09-2017-20h-48m-45s;€;;95.0;2.2;FCO;Alitalia;14:00;0;1;11:50;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
809;23-09-2017-20h-56m-38s;€;;95.0;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
810;23-09-2017-20h-26m-15s;€;VLC;95.0;13.5;CIA;Transavia / Ryanair;20:50;1;1;7:20;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
811;23-09-2017-20h-28m-31s;€;;95.0;2.7;AMS;easyJet;12:50;0;1;10:10;mar;FCO;5-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
812;23-09-2017-20h-26m-15s;€;;95.0;2.2;FCO;Alitalia;9:10;0;1;7:00;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
813;23-09-2017-20h-19m-31s;€;BRU;95.0;10.2;MAD;Brussels Airlines;20:25;1;1;10:10;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
814;23-09-2017-20h-19m-31s;€;BRU;95.0;19.3;MAD;Brussels Airlines;16:40;1;1;21:20;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
815;23-09-2017-20h-30m-47s;€;;95.0;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-04-flexible
816;23-09-2017-20h-26m-15s;€;;95.0;2.2;FCO;Alitalia;20:00;0;1;17:50;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
817;23-09-2017-20h-26m-15s;€;;95.0;2.2;FCO;Alitalia;14:00;0;1;11:50;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
818;23-09-2017-20h-28m-31s;€;LYS;95.0;24.2;AMS;Air France  - HOP! opera el vuel;13:35;1;1;13:20;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
819;23-09-2017-20h-28m-31s;€;LGW;96.0;8.0;AMS;Iberia / British Airways  - Vueling opera el vuel;18:05;1;1;10:05;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
820;23-09-2017-20h-29m-39s;€;BCN;96.0;8.2;AMS;Vueling;18:00;1;1;9:50;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
821;23-09-2017-20h-31m-54s;€;MUC;96.0;4.3;AMS;Eurowings  - airberlin opera el vuel;16:55;1;1;12:35;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
822;23-09-2017-20h-48m-45s;€;MLA;96.0;9.8;CIA;Air Malta / Ryanair;21:20;1;1;11:30;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
823;23-09-2017-20h-26m-15s;€;LGW;96.0;22.2;FCO;British Airways;18:55;1;1;20:45;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
824;23-09-2017-20h-26m-15s;€;LGW;96.0;27.4;FCO;British Airways;18:55;1;1;15:30;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
825;23-09-2017-20h-26m-15s;€;ATH;96.0;15.5;CIA;Transavia / Ryanair;22:15;1;1;6:45;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
826;23-09-2017-20h-28m-31s;€;;96.0;2.7;AMS;Iberia  - Vueling opera el vuel;21:05;0;1;18:25;dom;FCO;3-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
827;23-09-2017-20h-40m-53s;€;;97.0;2.3;FCO;easyJet;14:55;0;1;12:35;dom;AMS;5-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
828;23-09-2017-20h-48m-45s;€;STN;97.0;6.3;CIA;easyJet / Ryanair;19:15;1;1;12:55;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
829;23-09-2017-20h-48m-45s;€;DUB;97.0;12.8;CIA;Ryanair;10:30;1;1;21:45;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
830;23-09-2017-20h-26m-15s;€;;97.0;2.4;FCO;Iberia  - Vueling opera el vuel;0:10;0;1;21:45;dom;AMS;3-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
831;23-09-2017-20h-48m-45s;€;BHX, SOF;97.0;17.4;FCO;Flybe / Wizz Air;8:00;2;1;14:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
832;23-09-2017-20h-48m-45s;€;DUB, LPL;97.0;24.7;FCO;Ryanair / Blue Air;11:00;2;1;10:20;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
833;23-09-2017-20h-48m-45s;€;DUB, STN;97.0;13.1;CIA;Ryanair;23:05;2;1;10:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
834;23-09-2017-20h-57m-46s;€;HAM;98.0;4.8;AMS;Eurowings  - airberlin, Eurowings opera el vuel;19:35;1;1;14:45;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
835;23-09-2017-20h-48m-45s;€;DUB, LGW;98.0;10.2;FCO;Ryanair / Vueling;0:25;2;1;14:10;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
836;23-09-2017-20h-48m-45s;€;LHR;98.0;15.2;FCO;British Airways;10:50;1;1;19:35;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
837;23-09-2017-20h-28m-31s;€;LGW;99.0;15.5;AMS;Iberia / British Airways  - Vueling opera el vuel;10:05;1;1;18:35;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
838;23-09-2017-20h-48m-45s;€;;99.0;2.4;FCO;Vueling;9:25;0;1;7:00;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
839;23-09-2017-20h-48m-45s;€;MXP, OTP;99.0;27.8;CIA;Vueling / Ryanair / Wizz Air;21:20;2;1;17:35;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
840;23-09-2017-20h-26m-15s;€;LHR;100.0;20.3;FCO;British Airways;10:50;1;1;14:30;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
841;23-09-2017-20h-20m-40s;€;;100.0;2.5;AMS;easyJet;12:40;0;1;10:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
842;23-09-2017-20h-20m-40s;€;BCN;100.0;12.3;AMS;Vueling;9:25;1;1;21:05;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
843;23-09-2017-20h-31m-54s;€;BCN;100.0;7.4;AMS;Vueling;14:25;1;1;7:00;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
844;23-09-2017-20h-20m-40s;€;;100.0;2.5;AMS;easyJet;12:40;0;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
845;23-09-2017-20h-26m-15s;€;LHR;100.0;20.8;FCO;British Airways;16:25;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
846;23-09-2017-20h-26m-15s;€;LHR;100.0;19.4;FCO;British Airways;13:00;1;1;17:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
847;23-09-2017-20h-26m-15s;€;LHR;100.0;17.2;FCO;British Airways;10:50;1;1;17:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
848;23-09-2017-20h-26m-15s;€;LHR;100.0;15.2;FCO;British Airways;10:50;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
849;23-09-2017-20h-26m-15s;€;LHR;100.0;22.5;FCO;British Airways;13:00;1;1;14:30;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
850;23-09-2017-20h-26m-15s;€;LHR;100.0;22.2;FCO;British Airways;17:50;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
851;23-09-2017-20h-26m-15s;€;LHR;100.0;20.9;FCO;British Airways;13:00;1;1;16:05;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
852;23-09-2017-20h-26m-15s;€;LHR;100.0;17.4;FCO;British Airways;13:00;1;1;19:35;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
853;23-09-2017-20h-27m-24s;€;BCN;100.0;12.8;FCO;Vueling;20:10;1;1;7:20;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
854;23-09-2017-20h-28m-31s;€;HAM;100.0;4.8;AMS;Eurowings  - airberlin opera el vuel;19:35;1;1;14:45;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
855;23-09-2017-20h-26m-15s;€;LHR;100.0;18.8;FCO;British Airways;10:50;1;1;16:05;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-02-flexible
856;23-09-2017-20h-20m-40s;€;;101.0;2.5;AMS;easyJet;12:40;0;1;10:10;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
857;23-09-2017-20h-29m-39s;€;CPH;101.0;9.1;AMS;Norwegian;16:25;1;1;7:20;lun;FCO;27-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
858;23-09-2017-20h-28m-31s;€;CPH;101.0;9.1;AMS;Norwegian;16:25;1;1;7:20;jue;FCO;7-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
859;23-09-2017-20h-28m-31s;€;CPH;101.0;6.8;AMS;Norwegian;14:05;1;1;7:20;dom;FCO;3-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
860;23-09-2017-20h-45m-23s;€;;101.0;2.2;FCO;easyJet;9:35;0;1;7:20;lun;AMS;23-10;https://www.kayak.es/flights/AMS-ROM/2017-10-25-flexible
861;23-09-2017-20h-29m-39s;€;CPH;101.0;9.1;AMS;Norwegian;16:25;1;1;7:20;mar;FCO;28-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
862;23-09-2017-20h-29m-39s;€;CPH;101.0;8.2;AMS;SAS;21:30;1;1;13:20;mié;FCO;22-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
863;23-09-2017-20h-48m-45s;€;LHR;101.0;18.8;FCO;British Airways;10:50;1;1;16:05;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
864;23-09-2017-20h-56m-38s;€;BCN;101.0;16.1;AMS;Ryanair / Vueling;9:35;1;1;17:30;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
865;23-09-2017-20h-28m-31s;€;CPH;101.0;9.1;AMS;Norwegian  - Norwegian Air International opera el vuel;16:25;1;1;7:20;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
866;23-09-2017-20h-48m-45s;€;ZRH;101.0;10.2;FCO;Transavia / Vueling;23:30;1;1;13:20;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
867;23-09-2017-20h-20m-40s;€;CPH;101.0;10.8;AMS;Norwegian  - Norwegian Air International opera el vuel;18:00;1;1;7:10;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
868;23-09-2017-20h-28m-31s;€;LGW;102.0;17.7;AMS;British Airways;10:05;1;1;16:25;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
869;23-09-2017-20h-28m-31s;€;LGW;102.0;21.6;AMS;British Airways;14:00;1;1;16:25;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
870;23-09-2017-20h-48m-45s;€;GVA;102.0;7.5;FCO;easyJet / Vueling;15:00;1;1;7:30;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
871;23-09-2017-20h-48m-45s;€;STN;102.0;13.0;CIA;easyJet / Ryanair;9:55;1;1;20:55;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
872;23-09-2017-20h-48m-45s;€;STN;103.0;5.8;CIA;easyJet / Ryanair;23:05;1;1;17:20;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
873;23-09-2017-20h-27m-24s;€;;103.0;2.2;FCO;easyJet;9:35;0;1;7:20;lun;AMS;16-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
874;23-09-2017-20h-28m-31s;€;MLA;104.0;14.4;AMS;Air Malta;10:40;1;1;20:15;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
875;23-09-2017-20h-28m-31s;€;OSL;104.0;7.2;AMS;Norwegian;21:00;1;1;13:50;mié;FCO;6-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
876;23-09-2017-20h-48m-45s;€;LGW;104.0;5.5;FCO;British Airways  - Vueling opera el vuel;0:25;1;1;18:55;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
877;23-09-2017-20h-44m-15s;€;;104.0;2.5;CIA;Ryanair;23:05;0;1;20:35;vie;MAD;6-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
878;23-09-2017-20h-48m-45s;€;LTN;104.0;7.0;FCO;easyJet / Monarch Airlines;19:55;1;1;12:55;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-01-flexible
879;23-09-2017-20h-28m-31s;€;MLA;104.0;24.5;AMS;Air Malta;10:40;1;1;10:10;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
880;23-09-2017-20h-28m-31s;€;;105.0;2.5;AMS;Alitalia;17:00;0;1;14:30;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
881;23-09-2017-20h-27m-24s;€;BCN;105.0;6.3;FCO;Vueling;13:40;1;1;7:20;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
882;23-09-2017-20h-28m-31s;€;;105.0;2.5;AMS;Alitalia;11:00;0;1;8:30;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
883;23-09-2017-20h-28m-31s;€;;105.0;2.6;AMS;Alitalia;22:55;0;1;20:20;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
884;23-09-2017-20h-56m-38s;€;;105.0;2.5;AMS;Alitalia;11:00;0;1;8:30;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
885;23-09-2017-20h-19m-31s;€;BRU;105.0;23.1;MAD;Brussels Airlines;20:25;1;1;21:20;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
886;23-09-2017-20h-19m-31s;€;BRU;105.0;26.0;MAD;Brussels Airlines;23:20;1;1;21:20;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
887;23-09-2017-20h-28m-31s;€;LHR;106.0;12.8;AMS;British Airways;9:15;1;1;20:25;sáb;FCO;2-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
888;23-09-2017-20h-19m-31s;€;BRU;107.0;13.2;MAD;Brussels Airlines;23:20;1;1;10:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
889;23-09-2017-20h-19m-31s;€;BRU;107.0;10.2;MAD;Brussels Airlines;20:25;1;1;10:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
890;23-09-2017-21h-02m-15s;€;;107.0;2.6;MAD;Ryanair;19:10;0;1;16:35;vie;CIA;8-12;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible
891;23-09-2017-20h-19m-31s;€;BRU;107.0;13.2;MAD;Brussels Airlines;23:20;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
892;23-09-2017-20h-19m-31s;€;BRU;107.0;6.5;MAD;Brussels Airlines;16:40;1;1;10:10;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
893;23-09-2017-20h-28m-31s;€;CDG;107.0;11.8;AMS;Air France;18:05;1;1;6:20;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
894;23-09-2017-20h-28m-31s;€;LGW;107.0;8.6;AMS;British Airways;19:55;1;1;11:20;sáb;FCO;2-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
895;23-09-2017-20h-44m-15s;€;;107.0;2.5;CIA;Ryanair;16:00;0;1;13:30;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
896;23-09-2017-20h-28m-31s;€;CDG;107.0;4.7;AMS;Air France  - KLM opera el vuel;11:00;1;1;6:20;lun;FCO;4-12;https://www.kayak.es/flights/ROM-AMS/2017-12-04-flexible
897;23-09-2017-20h-19m-31s;€;BRU;107.0;10.2;MAD;Brussels Airlines;20:25;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
898;23-09-2017-20h-19m-31s;€;BRU;107.0;13.2;MAD;Brussels Airlines;23:20;1;1;10:10;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
899;23-09-2017-20h-22m-54s;€;;107.0;2.3;FCO;easyJet;9:35;0;1;7:15;jue;AMS;23-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
900;23-09-2017-20h-19m-31s;€;BRU;107.0;6.5;MAD;Brussels Airlines;16:40;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
901;23-09-2017-20h-19m-31s;€;BRU;107.0;5.5;MAD;Brussels Airlines;23:20;1;1;17:50;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
902;23-09-2017-20h-21m-47s;€;;107.0;2.6;MAD;Ryanair;19:10;0;1;16:35;sáb;CIA;30-12;https://www.kayak.es/flights/ROM-MAD/2018-01-01-flexible
903;23-09-2017-20h-45m-23s;€;LGW;107.0;17.2;FCO;easyJet / Vueling;0:20;1;1;7:05;mié;AMS;25-10;https://www.kayak.es/flights/AMS-ROM/2017-10-25-flexible
904;23-09-2017-20h-56m-38s;€;OTP, LTN, DUB;107.0;57.0;AMS;Blue Air / Wizz Air / Ryanair;17:55;3;1;8:55;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
905;23-09-2017-20h-38m-38s;€;LGW;108.0;20.2;MAD;Vueling / easyJet;14:45;1;1;18:35;vie;FCO;10-11;https://www.kayak.es/flights/ROM-MAD/2017-11-11-flexible
906;23-09-2017-20h-36m-23s;€;LGW;108.0;15.2;FCO;easyJet / Vueling;0:25;1;1;9:10;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-04-flexible
907;23-09-2017-21h-01m-09s;€;;109.0;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;17-11;https://www.kayak.es/flights/ROM-AMS/2017-11-18-flexible
908;23-09-2017-20h-58m-53s;€;;109.0;2.7;AMS;easyJet;12:50;0;1;10:10;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
909;23-09-2017-20h-56m-38s;€;;110.0;2.8;AMS;Vueling;12:55;0;1;10:10;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
910;23-09-2017-20h-36m-23s;€;LGW;110.0;10.1;FCO;easyJet / Vueling;0:25;1;1;14:20;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-04-flexible
911;23-09-2017-20h-57m-46s;€;CDG;110.0;5.4;AMS;Air France  - KLM opera el vuel;11:45;1;1;6:20;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
912;23-09-2017-20h-34m-10s;€;LGW;110.0;17.3;FCO;easyJet / Vueling;0:25;1;1;7:05;sáb;AMS;11-11;https://www.kayak.es/flights/AMS-ROM/2017-11-11-flexible
913;23-09-2017-20h-29m-39s;€;BCN;110.0;16.1;AMS;Vueling;13:00;1;1;20:55;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
914;23-09-2017-20h-20m-40s;€;BCN;110.0;13.9;AMS;Vueling;9:25;1;1;19:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
915;23-09-2017-20h-40m-53s;€;BCN;110.0;14.2;FCO;Vueling;8:55;1;1;18:45;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
916;23-09-2017-20h-31m-54s;€;;111.0;2.5;AMS;easyJet;12:50;0;1;10:20;lun;FCO;23-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
917;23-09-2017-20h-55m-31s;€;;111.0;2.2;FCO;Alitalia;9:10;0;1;7:00;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
918;23-09-2017-20h-20m-40s;€;;111.0;2.5;AMS;easyJet;12:40;0;1;10:10;sáb;FCO;7-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
919;23-09-2017-20h-44m-15s;€;LIS;111.0;24.8;FCO;TAP AIR PORTUGAL;10:40;1;1;9:55;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
920;23-09-2017-20h-56m-38s;€;;111.0;2.6;AMS;Alitalia;22:55;0;1;20:20;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
921;23-09-2017-20h-55m-31s;€;;111.0;2.3;FCO;easyJet;9:35;0;1;7:15;vie;AMS;22-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
922;23-09-2017-20h-40m-53s;€;LGW;112.0;17.3;FCO;easyJet / Vueling;0:25;1;1;7:05;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
923;23-09-2017-20h-36m-23s;€;LGW;113.0;8.0;FCO;easyJet / Vueling;0:25;1;1;16:25;sáb;AMS;2-12;https://www.kayak.es/flights/AMS-ROM/2017-12-04-flexible
924;23-09-2017-20h-22m-54s;€;LGW;113.0;15.2;FCO;easyJet / Vueling;0:25;1;1;9:10;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
925;23-09-2017-20h-22m-54s;€;LGW;114.0;17.3;FCO;easyJet / Vueling;0:25;1;1;7:05;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
